TAIR ENTREZID
AT3G24200 822006
AT3G24210 822007
AT3G24220 822008
AT3G24225 822009
AT3G24230 822010
AT3G24240 822011
AT3G24250 822012
AT3G24255 822013
AT3G24260 822014
AT3G24270 822015
AT3G24280 822016
AT3G24290 822017
AT3G24300 822018
AT3G24310 822019
AT3G24315 822020
AT3G24320 822021
AT3G24330 822022
AT3G24340 822023
AT3G24350 822024
AT3G24360 822025
AT3G24420 822032
AT3G24430 822033
AT3G24440 822034
AT3G24450 822035
AT3G24460 822036
AT3G24463 NA
AT3G24465 5008027
AT3G24480 822038
AT3G24490 822039
AT3G24495 822040
AT3G24500 822041
AT3G24503 822042
AT3G24506 822043
AT3G24508 3768919
AT3G24510 822044
AT3G24513 3768920
AT3G24515 822045
AT3G24514 NA
AT3G24516 6241341
AT3G24517 822046
AT3G24520 822047
AT3G24530 822048
AT3G24535 822049
AT3G24540 822050
AT3G24542 6241010
AT3G24550 822051
AT3G24560 822052
AT3G24570 822053
AT3G24575 NA
AT3G24580 822054
AT3G24590 822055
AT3G24600 822056
AT3G24605 NA
AT3G24610 822057
AT3G24620 822058
AT3G24630 822059
AT3G24640 822060
AT3G24650 822061
AT3G24660 822062
AT3G24670 822063
AT3G24690 822066
AT3G24700 822067
AT3G24710 822068
AT3G24715 822069
AT3G24730 822071
AT3G24740 822072
AT3G24750 822073
AT3G24760 822074
AT3G24770 822075
AT3G24780 822076
AT3G24790 822077
AT3G24800 822078
AT3G24810 822079
AT3G24820 822080
AT3G24830 822081
AT3G24840 822082
AT3G24850 822083
AT3G24860 822084
AT3G24870 822085
AT3G24880 822086
AT3G24890 822087
AT3G24900 822088
AT3G24929 7922474
AT3G24982 822091
AT3G25010 822092
AT3G25012 NA
AT3G25011 28719316
AT3G25013 6240559
AT3G25014 6241014
AT3G25020 822093
AT3G25030 822094
AT3G25040 822095
AT3G25050 822096
AT3G25060 822097
AT3G25070 822098
AT3G25080 822099
AT3G25090 822100
AT3G25100 822101
AT3G25110 822102
AT3G25120 822103
AT3G25130 822104
AT3G25140 822105
AT3G25150 822106
AT3G25160 822107
AT3G25165 822108
AT3G25170 822109
AT3G25180 822110
AT3G25190 822112
AT3G25200 822113
AT3G25210 822114
AT3G25220 822115
AT3G25221 6240263
AT3G25230 822117
AT3G25240 822118
AT3G25250 822119
AT3G25260 822120
AT3G25265 3768928
AT3G25270 822121
AT3G25280 822122
AT3G25290 822123
AT3G25400 822124
AT3G25410 822125
AT3G25420 822126
AT3G25430 822127
AT3G25440 822128
AT3G25460 822130
AT3G25470 822131
AT3G25480 822132
AT3G25490 822134
AT3G25493 NA
AT3G25500 822136
AT3G25505 NA
AT3G25510 822137
AT3G25520 822138
AT3G25530 822139
AT3G25540 822140
AT3G25545 822141
AT3G25550 822142
AT3G25560 822143
AT3G25570 822144
AT3G25573 6240974
AT3G25577 6241497
AT3G25580 822145
AT3G25585 825529
AT3G25590 822146
AT3G25597 3768932
AT3G25600 822147
AT3G25610 822148
AT3G25620 822149
AT3G25640 822151
AT3G25650 822152
AT3G25655 822153
AT3G25660 822154
AT3G25670 822155
AT3G25680 822156
AT3G25690 822157
AT3G25700 822158
AT3G25710 822159
AT3G25716 6241217
AT3G25717 822160
AT3G25719 6240486
AT3G25720 822161
AT3G25727 822163
AT3G25730 822164
AT3G25740 822165
AT3G25750 822166
AT3G25760 822167
AT3G25770 822168
AT3G25780 822169
AT3G25790 822170
AT3G25800 822171
AT3G25805 822172
AT3G25810 822173
AT3G25820 822175
AT3G25830 822177
AT3G25840 822178
AT3G25850 822179
AT3G25855 822180
AT3G25860 822181
AT3G25870 822182
AT3G25880 822183
AT3G25882 822184
AT3G25890 822185
AT3G25900 822186
AT3G25905 822187
AT3G25910 822188
AT3G25920 822189
AT3G25930 822190
AT3G25940 822191
AT3G25950 822192
AT3G25960 822193
AT3G25970 822194
AT3G25980 822195
AT3G25990 822196
AT3G26000 822197
AT3G26010 822198
AT3G26020 822199
AT3G26030 822200
AT3G26040 822201
AT3G26050 822202
AT3G26060 822203
AT3G26070 822204
AT3G26080 822205
AT3G26085 822206
AT3G26090 822207
AT3G26100 822208
AT3G26110 822209
AT3G26115 822210
AT3G26120 822211
AT3G26130 822213
AT3G26125 822212
AT3G26135 NA
AT3G26140 822214
AT3G26147 6240755
AT3G26150 822215
AT3G26160 822216
AT3G26170 822218
AT3G26180 822219
AT3G26190 822220
AT3G26200 822221
AT3G26210 822222
AT3G26220 822223
AT3G26230 822224
AT3G26235 822225
AT3G26237 NA
AT3G26240 822226
AT3G26250 822227
AT3G26270 822230
AT3G26280 822231
AT3G26290 822232
AT3G26300 822234
AT3G26310 822235
AT3G26320 822236
AT3G26330 822237
AT3G26340 822238
AT3G26350 822239
AT3G26355 NA
AT3G26360 822240
AT3G26370 822241
AT3G26380 822242
AT3G26390 822243
AT3G26395 NA
AT3G26400 822244
AT3G26410 822245
AT3G26430 822247
AT3G26420 822246
AT3G26440 822248
AT3G26445 822249
AT3G26450 822250
AT3G26460 822251
AT3G26470 822252
AT3G26480 822253
AT3G26490 822256
AT3G26500 822257
AT3G26510 822258
AT3G26512 NA
AT3G26520 822259
AT3G26539 28719324
AT3G26540 822262
AT3G26550 822263
AT3G26560 822264
AT3G26570 822265
AT3G26580 822266
AT3G26590 822267
AT3G26600 822269
AT3G26610 822270
AT3G26616 822272
AT3G26618 822273
AT3G26620 822274
AT3G26630 822275
AT3G26640 822276
AT3G26650 822277
AT3G26660 822278
AT3G26670 822279
AT3G26680 822280
AT3G26690 822281
AT3G26700 822282
AT3G26710 822283
AT3G26720 822284
AT3G26730 822285
AT3G26740 822286
AT3G26742 6241077
AT3G26744 822287
AT3G26750 822288
AT3G26760 822289
AT3G26770 822290
AT3G26780 822292
AT3G26782 5008030
AT3G26790 822293
AT3G26800 822294
AT3G26810 822296
AT3G26820 822297
AT3G26830 822298
AT3G26840 822299
AT3G26850 822300
AT3G26855 822301
AT3G26860 822302
AT3G26870 822303
AT3G26880 822304
AT3G26890 822305
AT3G26900 822306
AT3G26910 822307
AT3G26920 822308
AT3G26922 7922367
AT3G26930 822309
AT3G26934 5008037
AT3G26932 822310
AT3G26935 822311
AT3G26940 822312
AT3G26950 822313
AT3G26960 822314
AT3G26980 822315
AT3G26990 822316
AT3G27000 822317
AT3G27010 822318
AT3G27020 822319
AT3G27025 822320
AT3G27027 6240602
AT3G27030 822321
AT3G27040 822322
AT3G27050 822323
AT3G27060 822324
AT3G27070 822325
AT3G27080 822326
AT3G27090 822327
AT3G27100 822329
AT3G27110 822330
AT3G27120 822331
AT3G27140 822333
AT3G27150 822334
AT3G27160 822335
AT3G27170 822336
AT3G27180 822337
AT3G27185 NA
AT3G27190 822338
AT3G27200 822339
AT3G27210 822340
AT3G27220 822341
AT3G27230 822342
AT3G27240 822343
AT3G27250 822344
AT3G27260 822345
AT3G27270 822346
AT3G27280 822347
AT3G27290 822348
AT3G27300 822349
AT3G27310 822350
AT3G27320 822351
AT3G27325 822352
AT3G27329 6240733
AT3G27331 6240584
AT3G27330 822354
AT3G27340 822355
AT3G27350 822356
AT3G27355 NA
AT3G27360 822357
AT3G27380 822359
AT3G27390 822360
AT3G27400 822361
AT3G27410 822362
AT3G27415 6240623
AT3G27416 6240637
AT3G27420 822363
AT3G27425 5008038
AT3G27430 822364
AT3G27440 822365
AT3G27460 822367
AT3G27470 822368
AT3G27473 822369
AT3G27475 NA
AT3G27480 822370
AT3G27490 822371
AT3G27495 NA
AT3G27500 822372
AT3G27503 3768953
AT3G27510 822373
AT3G27520 822374
AT3G27530 822375
AT3G27540 822376
AT3G27550 822377
AT3G27560 822378
AT3G27570 822379
AT3G27580 822380
AT3G27590 822381
AT3G27600 822382
AT3G27610 822383
AT3G27620 822384
AT3G27630 822385
AT3G27640 822386
AT3G27650 822387
AT3G27660 822388
AT3G27670 822389
AT3G27680 822390
AT3G27690 822391
AT3G27700 822392
AT3G27710 822393
AT3G27720 822394
AT3G27730 822395
AT3G27740 822396
AT3G27750 822397
AT3G27770 822398
AT3G27785 822399
AT3G27810 822401
AT3G27809 6240421
AT3G27820 822402
AT3G27830 822403
AT3G27831 3768956
AT3G27835 3768957
AT3G27840 822404
AT3G27850 822405
AT3G27860 822406
AT3G27870 822407
AT3G27880 822408
AT3G27890 822411
AT3G27900 822413
AT3G27906 3768963
AT3G27910 822414
AT3G27920 822415
AT3G27925 822416
AT3G27930 822417
AT3G27940 822418
AT3G27950 822419
AT3G27960 822420
AT3G27970 822421
AT3G27980 822422
AT3G27999 6240965
AT3G28007 822424
AT3G28020 822426
AT3G28030 822427
AT3G28040 822428
AT3G28050 822429
AT3G28060 822430
AT3G28070 822431
AT3G28080 822432
AT3G28100 822434
AT3G28120 822436
AT3G28130 822437
AT3G28140 822438
AT3G28150 822439
AT3G28155 822441
AT3G28170 822443
AT3G28180 822444
AT3G28190 822445
AT3G28193 6240847
AT3G28200 822446
AT3G28210 822447
AT3G28216 6240915
AT3G28220 822448
AT3G28223 6241430
AT3G28230 822449
AT3G28243 6240372
AT3G28250 822451
AT3G28270 822453
AT3G28280 822454
AT3G28290 822455
AT3G28291 6241473
AT3G28300 822457
AT3G28310 822458
AT3G28320 822460
AT3G28330 822461
AT3G28335 NA
AT3G28340 822462
AT3G28345 822463
AT3G28360 822465
AT3G28370 822466
AT3G28380 822467
AT3G28390 822468
AT3G28410 822470
AT3G28415 822471
AT3G28420 822472
AT3G28430 822473
AT3G28450 822474
AT3G28455 822475
AT3G28460 822476
AT3G28470 822477
AT3G28480 822478
AT3G28490 822479
AT3G28500 822480
AT3G28510 822481
AT3G28520 822482
AT3G28530 822483
AT3G28540 822484
AT3G28550 822485
AT3G28560 822486
AT3G28570 822487
AT3G28580 822488
AT3G28590 822489
AT3G28600 822490
AT3G28610 822491
AT3G28620 822492
AT3G28630 822493
AT3G28635 NA
AT3G28640 822494
AT3G28650 822495
AT3G28660 822496
AT3G28670 822497
AT3G28674 6241495
AT3G28680 822498
AT3G28690 822499
AT3G28700 822500
AT3G28710 822502
AT3G28715 822503
AT3G28720 822504
AT3G28730 822505
AT3G28740 822506
AT3G28750 822507
AT3G28760 822508
AT3G28770 822509
AT3G28780 822510
AT3G28785 NA
AT3G28790 822511
AT3G28810 822513
AT3G28820 822514
AT3G28830 822515
AT3G28840 822516
AT3G28850 822517
AT3G28853 NA
AT3G28857 2745895
AT3G28860 822519
AT3G28870 822521
AT3G28875 NA
AT3G28880 822522
AT3G28890 822523
AT3G28900 822524
AT3G28899 6240524
AT3G28910 822525
AT3G28917 2745896
AT3G28918 6241089
AT3G28920 822527
AT3G28922 NA
AT3G28925 822528
AT3G28930 822529
AT3G28940 822530
AT3G28950 822532
AT3G28956 822534
AT3G28958 822535
AT3G28960 822536
AT3G28970 822537
AT3G28980 822538
AT3G28990 822539
AT3G29000 822540
AT3G29010 822541
AT3G29020 822542
AT3G29030 822543
AT3G29033 822545
AT3G29034 822546
AT3G29035 822547
AT3G29040 822548
AT3G29050 822549
AT3G29060 822550
AT3G29070 822551
AT3G29075 822552
AT3G29080 822555
AT3G29090 822556
AT3G29100 822557
AT3G29110 822559
AT3G29130 822561
AT3G29140 822562
AT3G29152 5008041
AT3G29160 822566
AT3G29170 822567
AT3G29173 NA
AT3G29180 822569
AT3G29185 822570
AT3G29190 822572
AT3G29200 822573
AT3G29230 822578
AT3G29240 822579
AT3G29250 822580
AT3G29255 3768995
AT3G29260 822582
AT3G29270 822584
AT3G29280 822585
AT3G29290 822586
AT3G29300 822587
AT3G29305 822588
AT3G29310 822589
AT3G29320 822590
AT3G29330 822591
AT3G29340 822592
AT3G29350 822593
AT3G29360 822594
AT3G29370 822596
AT3G29375 822597
AT3G29380 822598
AT3G29385 822599
AT3G29390 822600
AT3G29400 822601
AT3G29410 822602
AT3G29430 822604
AT3G29450 822606
AT3G29455 NA
AT3G29560 822616
AT3G29570 822617
AT3G29575 822619
AT3G29580 822622
AT3G29590 822623
AT3G29630 822631
AT3G29633 28719340
AT3G29635 822634
AT3G29636 822635
AT3G29631 NA
AT3G29637 NA
AT3G29638 822636
AT3G29639 5008042
AT3G29645 NA
AT3G29670 822645
AT3G29680 822646
AT3G29690 822647
AT3G29720 822651
AT3G29740 822660
AT3G29750 822661
AT3G29760 822663
AT3G29763 822665
AT3G29765 822666
AT3G29785 822671
AT3G29770 822677
AT3G29780 822684
AT3G29790 822690
AT3G29791 822691
AT3G29796 822693
AT3G29797 5008044
AT3G29800 822695
AT3G29810 822697
AT3G29830 822699
AT3G29970 822700
AT3G30160 822707
AT3G30165 NA
AT3G30180 822709
AT3G30200 822713
AT3G30210 822714
AT3G30220 822722
AT3G30222 6240779
AT3G30230 822723
AT3G30235 7922539
AT3G30247 5008045
AT3G30260 822726
AT3G30280 822728
AT3G30290 822729
AT3G30300 822730
AT3G30305 NA
AT3G30320 822732
AT3G30340 822735
AT3G30350 822736
AT3G30370 822738
AT3G30380 822739
AT3G30390 822740
AT3G30383 5008046
AT3G30385 5008048
AT3G30387 5008050
AT3G30430 822752
AT3G30460 822758
AT3G30520 822766
AT3G30525 NA
AT3G30530 822767
AT3G30540 822768
AT3G30580 822772
AT3G30705 6240597
AT3G30720 822807
AT3G30725 822809
AT3G30730 822811
AT3G30739 NA
AT3G30770 822832
AT3G30775 822833
AT3G30805 3769140
AT3G30820 822850
AT3G30823 NA
AT3G30840 822861
AT3G30841 822862
AT3G30842 822863
AT3G30845 822868
AT3G31350 822885
AT3G31402 7922520
AT3G31430 822909
AT3G31550 NA
AT3G31560 NA
AT3G31900 822923
AT3G31910 822931
AT3G31925 NA
AT3G31950 822938
AT3G32030 822955
AT3G32040 822957
AT3G32047 3769237
AT3G32050 822960
AT3G32090 822964
AT3G32130 822976
AT3G32150 822979
AT3G32160 822980
AT3G32180 822985
AT3G32190 822986
AT3G32200 822988
AT3G32260 822997
AT3G32280 823000
AT3G32330 823009
AT3G32380 NA
AT3G32400 823026
AT3G32410 823028
AT3G32420 NA
AT3G32896 823041
AT3G32904 823048
AT3G32920 823055
AT3G32930 823057
AT3G32940 823058
AT3G32960 823060
AT3G32980 823067
AT3G33187 3769380
AT3G33293 823137
AT3G33393 823138
AT3G33494 823139
AT3G33528 5008053
AT3G33530 823149
AT3G33520 823150
AT3G41762 10723081
AT3G42050 823170
AT3G42060 823174
AT3G42075 NA
AT3G42130 823185
AT3G42140 823186
AT3G42148 6240226
AT3G42150 823187
AT3G42153 NA
AT3G42155 823188
AT3G42160 823189
AT3G42170 3769417
AT3G42180 823191
AT3G42310 823222
AT3G42390 823235
AT3G42473 3769457
AT3G42550 823265
AT3G42560 823268
AT3G42565 5008055
AT3G42570 823269
AT3G42628 823279
AT3G42630 823280
AT3G42640 823281
AT3G42660 823286
AT3G42670 823287
AT3G42723 823303
AT3G42725 823305
AT3G42770 823312
AT3G42780 823313
AT3G42786 823315
AT3G42790 823316
AT3G29794 NA
AT3G42800 823322
AT3G42830 823327
AT3G42850 823331
AT3G42860 823332
AT3G42870 823333
AT3G42880 823335
AT3G42940 823349
AT3G42950 823351
AT3G42960 823352
AT3G42990 823355
AT3G42995 NA
AT3G43083 3769528
AT3G43110 823370
AT3G43120 823371
AT3G43148 3769540
AT3G43150 823381
AT3G43153 823384
AT3G43160 823389
AT3G43170 823390
AT3G43180 823392
AT3G43190 823393
AT3G43210 823396
AT3G43220 823397
AT3G43230 823398
AT3G43240 823399
AT3G43250 823400
AT3G43260 823401
AT3G43270 823402
AT3G43280 823403
AT3G43290 823404
AT3G43291 6240986
AT3G43300 823405
AT3G43340 823413
AT3G43400 823420
AT3G43410 823421
AT3G43415 NA
AT3G43420 823422
AT3G43430 823423
AT3G43432 6241348
AT3G43440 823426
AT3G43470 823432
AT3G43480 823433
AT3G43490 823435
AT3G43500 823436
AT3G43503 NA
AT3G43505 3769570
AT3G43520 823438
AT3G43540 823446
AT3G43550 823449
AT3G43570 823453
AT3G43572 6240395
AT3G43574 6240370
AT3G43580 823455
AT3G43583 2745931
AT3G43590 823456
AT3G43600 823457
AT3G43610 823458
AT3G43630 823461
AT3G43645 NA
AT3G43660 823468
AT3G43670 823469
AT3G43682 823473
AT3G43700 823478
AT3G43710 823479
AT3G43720 823481
AT3G43740 823485
AT3G43750 823486
AT3G43790 823490
AT3G43800 823491
AT3G43810 823492
AT3G43833 3769609
AT3G43837 NA
AT3G43840 823497
AT3G43850 823498
AT3G43860 823499
AT3G43870 823503
AT3G43880 823504
AT3G43890 823505
AT3G43910 823507
AT3G43920 823508
AT3G43930 823509
AT3G43940 823510
AT3G43950 823511
AT3G43960 823513
AT3G43970 823514
AT3G43980 823515
AT3G43990 823516
AT3G44006 28719368
AT3G44010 823518
AT3G44020 823519
AT3G44050 823523
AT3G44060 823524
AT3G44070 823525
AT3G44080 823526
AT3G44090 823527
AT3G44100 823530
AT3G44110 823531
AT3G44115 823532
AT3G44120 823533
AT3G44130 823534
AT3G44140 823535
AT3G44150 823536
AT3G44160 823537
AT3G44170 823538
AT3G44180 823540
AT3G44190 823541
AT3G44200 823542
AT3G44210 823544
AT3G44220 823546
AT3G44230 823547
AT3G44235 823548
AT3G44240 823549
AT3G44250 823550
AT3G44260 823551
AT3G44261 6240351
AT3G44265 NA
AT3G44280 823553
AT3G44290 823554
AT3G44300 823555
AT3G44310 823556
AT3G44320 823557
AT3G44326 3769632
AT3G44330 823558
AT3G44340 823559
AT3G44350 823560
AT3G44370 823562
AT3G44380 823563
AT3G44400 823565
AT3G44405 NA
AT3G44428 5008060
AT3G44430 823568
AT3G44435 NA
AT3G44440 823569
AT3G44450 823570
AT3G44460 823571
AT3G44480 823573
AT3G44485 NA
AT3G44490 823574
AT3G44510 823576
AT3G44530 823578
AT3G44540 823579
AT3G44550 823580
AT3G44555 NA
AT3G44560 823581
AT3G44570 823582
AT3G44580 823583
AT3G44590 823584
AT3G44600 823585
AT3G44610 823587
AT3G44620 823588
AT3G44630 823589
AT3G44635 NA
AT3G44660 823592
AT3G44665 NA
AT3G44670 823593
AT3G44680 823594
AT3G44690 823595
AT3G44695 NA
AT3G44700 28719377
AT3G44703 NA
AT3G44704 6241317
AT3G44710 823598
AT3G44713 823599
AT3G44716 823600
AT3G44718 5008061
AT3G44720 823601
AT3G44730 823602
AT3G44735 823603
AT3G44740 823604
AT3G44750 823605
AT3G44753 NA
AT3G44755 823606
AT3G44760 823607
AT3G44763 NA
AT3G44766 NA
AT3G44769 NA
AT3G44770 823608
AT3G44780 823609
AT3G44785 2745945
AT3G44790 823610
AT3G44800 823613
AT3G44805 823614
AT3G44810 823615
AT3G44820 823616
AT3G44830 823617
AT3G44840 823618
AT3G44850 823619
AT3G44860 823620
AT3G44870 823621
AT3G44880 823622
AT3G44890 823623
AT3G44900 823624
AT3G44910 823625
AT3G44920 823626
AT3G44930 823627
AT3G44935 823628
AT3G44940 823629
AT3G44950 823630
AT3G44960 823631
AT3G44970 823632
AT3G44980 823633
AT3G44990 823634
AT3G45000 823635
AT3G45010 823636
AT3G45020 823637
AT3G45030 823638
AT3G45040 823639
AT3G45050 823640
AT3G45060 823641
AT3G45070 823642
AT3G45080 823643
AT3G45090 823644
AT3G45093 3769644
AT3G45100 823646
AT3G45110 823647
AT3G45130 823649
AT3G45140 823650
AT3G45150 823651
AT3G45160 823652
AT3G45170 823653
AT3G45180 823654
AT3G45190 823655
AT3G45200 823656
AT3G45210 823657
AT3G45220 823658
AT3G45230 823659
AT3G45240 823660
AT3G45243 5008063
AT3G45245 5008064
AT3G45248 5008065
AT3G45252 5008066
AT3G45260 823664
AT3G45275 5008067
AT3G45280 823666
AT3G45285 5008068
AT3G45290 823667
AT3G45300 823668
AT3G45310 823669
AT3G45320 823670
AT3G45330 823671
AT3G45390 823677
AT3G45400 823678
AT3G45410 823679
AT3G45420 823680
AT3G45430 823681
AT3G45440 823682
AT3G45443 823683
AT3G45450 823685
AT3G45460 823686
AT3G45470 823687
AT3G45480 823688
AT3G45490 823689
AT3G45500 823690
AT3G45510 823691
AT3G45525 823693
AT3G45530 823694
AT3G45540 823695
AT3G45555 823697
AT3G45560 823698
AT3G45570 823699
AT3G45577 3769654
AT3G45580 823700
AT3G45590 823701
AT3G45600 823702
AT3G45610 823703
AT3G45620 823704
AT3G45630 823705
AT3G45640 823706
AT3G45645 NA
AT3G45650 823707
AT3G45660 823708
AT3G45670 823709
AT3G45673 6240250
AT3G45680 823710
AT3G45690 823711
AT3G45700 823712
AT3G45710 823713
AT3G45720 823714
AT3G45730 823715
AT3G45740 823716
AT3G45750 823717
AT3G45760 823719
AT3G45770 823720
AT3G45780 823721
AT3G45790 823722
AT3G45800 823723
AT3G45810 823724
AT3G45820 823725
AT3G45830 823726
AT3G45840 823727
AT3G45850 823728
AT3G45851 6241085
AT3G45860 823729
AT3G45870 823730
AT3G45880 823731
AT3G45890 823732
AT3G45900 823733
AT3G45910 823734
AT3G45920 823735
AT3G45930 823736
AT3G45940 823737
AT3G45950 823738
AT3G45960 823739
AT3G45970 823740
AT3G45980 823741
AT3G45990 823742
AT3G46000 823743
AT3G46010 823744
AT3G46020 823745
AT3G46030 823746
AT3G46040 823747
AT3G46050 823748
AT3G46060 823749
AT3G46070 823750
AT3G46080 823751
AT3G46086 6240690
AT3G46090 823752
AT3G46100 823753
AT3G46110 823754
AT3G46120 823755
AT3G46130 823756
AT3G46140 823757
AT3G46150 823758
AT3G46160 823759
AT3G46170 823760
AT3G46180 823761
AT3G46190 823764
AT3G46200 823765
AT3G46210 823766
AT3G46220 823767
AT3G46230 823768
AT3G46240 823769
AT3G46260 823771
AT3G46270 823772
AT3G46280 823773
AT3G46290 823774
AT3G46300 823775
AT3G46310 823776
AT3G46320 823777
AT3G46330 823778
AT3G46340 823779
AT3G46350 823781
AT3G46355 NA
AT3G46360 823782
AT3G46370 823783
AT3G46380 823785
AT3G46390 823789
AT3G46400 823790
AT3G46410 823791
AT3G46420 823792
AT3G46430 823793
AT3G46440 823794
AT3G46450 823795
AT3G46460 823796
AT3G46470 823797
AT3G46480 823798
AT3G46490 823802
AT3G46500 823803
AT3G46510 823804
AT3G46520 823805
AT3G46530 823806
AT3G46540 823807
AT3G46550 823808
AT3G46560 823809
AT3G46565 NA
AT3G46570 823810
AT3G46580 823811
AT3G46590 823812
AT3G46600 823813
AT3G46610 823814
AT3G46613 5008070
AT3G46616 7922443
AT3G46617 NA
AT3G46620 823815
AT3G46630 823816
AT3G46640 823817
AT3G46650 823818
